# L= 50  beta= [0.5]  t_max= 8.0  steps= 1000
t 	  D= [200]
4.912	-0.40601061226284973
4.928	-0.4060716206141836
4.944	-0.40613535685728724
4.96	-0.4062024037867542
4.976	-0.4062734165319633
4.992	-0.4063491198386524
5.008	-0.4064303046163549
5.024	-0.4065178238001411
5.04	-0.4066125875857104
5.056	-0.4067155581079089
5.072	-0.40682774364385405
5.088	-0.4069501924326708
5.104	-0.40708398621362124
5.12	-0.4072302335922686
5.136	-0.40739006334925804
5.152	-0.4075646178076457
5.168	-0.40775504637219345
5.184	-0.4079624993480647
5.2	-0.40818812213762895
5.216	-0.4084330499035527
5.232	-0.408698402774743
5.248	-0.40898528165945924
5.264	-0.409294764717144
5.28	-0.4096279045271901
5.296	-0.4099857259789213
5.312	-0.41036922489289773
5.328	-0.4107793673694988
5.344	-0.41121708984740946
5.36	-0.4116832998425395
5.376	-0.41217887732750136
5.392	-0.412704676703116
5.408	-0.4132615293063818
5.424	-0.4138502463935108
5.44	-0.4144716225317058
5.456	-0.4151264393289022
5.472	-0.4158154694266565
5.488	-0.41653948067766716
5.504	-0.41729924042619027
5.52	-0.41809551980714194
5.536	-0.4189290979780882
5.552	-0.4198007661979356
5.568	-0.420711331667027
5.584	-0.42166162104557675
5.6	-0.4226524835710635
5.616	-0.4236847937001847
5.632	-0.42475945320722236
5.648	-0.4258773926780707
5.664	-0.42703957234755946
5.68	-0.42824698223692054
5.696	-0.42950064155815776
5.712	-0.4308015973624518
5.728	-0.43215092242043995
5.744	-0.43354971233303463
5.76	-0.4349990818821984
5.776	-0.4365001606415814
5.792	-0.43805408787699357
5.808	-0.43966200677610023
5.824	-0.44132505805536776
5.84	-0.44304437300001964
5.856	-0.4448210659994016
5.872	-0.4466562266456595
5.888	-0.4485509114679126
5.904	-0.4505061353771021
5.92	-0.4525228628983752
5.936	-0.45460199926824946
5.952	-0.4567443814728734
5.968	-0.458950769301476
5.984	-0.4612218364856047
6	-0.463558161989982
6.016	-0.4659602215147847
6.032	-0.46842837926180575
6.048	-0.47096288000827274
6.064	-0.4735638415219994
6.08	-0.4762312473399005
6.096	-0.47896493991862493
6.112	-0.4817646141509683
6.128	-0.4846298112246993
6.144	-0.4875599127812095
6.16	-0.4905541353098172
6.176	-0.4936115246892932
6.192	-0.4967309507608506
6.208	-0.4999111017860744
6.224	-0.5031504786085434
6.24	-0.506447388299023
6.256	-0.5097999370213815
6.272	-0.5132060218117098
6.288	-0.5166633209214982
6.304	-0.520169282347539
6.32	-0.5237211101761269
6.336	-0.5273157484388823
6.352	-0.5309498623574361
6.368	-0.5346198171955905
6.384	-0.5383216554738006
6.4	-0.5420510740025218
6.416	-0.545803402910673
6.432	-0.549573589299894
6.448	-0.5533561880099661
6.464	-0.5571453610563976
6.48	-0.5609348857814191
6.496	-0.5647181701874582
6.512	-0.5684882729063843
6.528	-0.5722379251092038
6.544	-0.5759595522750597
6.56	-0.5796452947725542
6.576	-0.5832870273091242
6.592	-0.5868763782102134
6.608	-0.5904047500271072
6.624	-0.5938633430727932
6.64	-0.5972431831917712
6.656	-0.6005351545081185
6.672	-0.6037300372349074
6.688	-0.606818550043843
6.704	-0.609791396126383
6.72	-0.612639311978148
6.736	-0.6153531180537273
6.752	-0.6179237706538501
6.768	-0.6203424146146417
6.784	-0.6226004365140387
6.8	-0.6246895181829274
6.816	-0.6266016903138536
6.832	-0.6283293859018269
6.848	-0.6298654931353254
6.864	-0.6312034071998367
6.88	-0.6323370802975871
6.896	-0.6332610690697074
6.912	-0.6339705785657909
6.928	-0.6344615019522775
6.944	-0.6347304552710719
6.96	-0.6347748067214444
6.976	-0.6345927001059155
6.992	-0.6341830722270301
7.008	-0.6335456641332817
7.024	-0.6326810261890083
7.04	-0.6315905169941726
7.056	-0.6302762962180479
7.072	-0.6287413114476947
7.088	-0.6269892791952882
7.104	-0.6250246602609487
7.12	-0.6228526297087877
7.136	-0.6204790417794673
7.152	-0.6179103901278241
7.168	-0.6151537638342228
7.184	-0.6122167996900576
7.2	-0.6091076312998595
7.216	-0.6058348355754969
7.232	-0.602407377224354
7.248	-0.5988345518560358
7.264	-0.5951259283540979
7.28	-0.5912912911819984
7.296	-0.5873405833158457
7.312	-0.5832838505177028
7.328	-0.5791311876773253
7.344	-0.5748926879502184
7.36	-0.570578395398181
7.376	-0.5661982617880055
7.392	-0.561762108120151
7.408	-0.5572795913412104
7.424	-0.552760176545734
7.44	-0.5482131148028202
7.456	-0.5436474265621781
7.472	-0.5390718904156971
7.488	-0.534495036825283
7.504	-0.5299251462845976
7.52	-0.5253702512667443
7.536	-0.5208381412244685
7.552	-0.5163363698547374
7.568	-0.5118722638153756
7.584	-0.5074529320871353
7.6	-0.5030852752090323
7.616	-0.4987759936760539
7.632	-0.4945315948729536
7.648	-0.49035839802127335
7.664	-0.4862625367329797
7.68	-0.482249958887071
7.696	-0.47832642366916217
7.712	-0.47449749573326294
7.728	-0.47076853655560946
7.744	-0.46714469314959484
7.76	-0.4636308843964782
7.776	-0.4602317853175566
7.792	-0.4569518096690796
7.808	-0.45379509128134937
7.824	-0.4507654645883644
7.84	-0.4478664448046747
7.856	-0.4451012082028367
7.872	-0.4424725729292749
7.888	-0.4399829807700732
7.904	-0.43763448024301005
7.92	-0.43542871134991235
7.936	-0.43336689227604075
7.952	-0.43144980827261437
7.968	-0.42967780290649643
7.984	-0.42805077180905565
8	-0.4265681590057062
