# L= 53  beta= 100.0  t_max= 15.0  steps= 1500,D= 50 #
t 	 E 	 mag
0.1	-57.16526759336763	0.009859177648672765	-0.9987668287920295	0.9975351782952805	0.9975351782952829	0.9975351782952833	0.9975351782952815	0.9975351782952822	0.9975351782952825	0.9975351782952813	0.9975351782952823	0.9975351782952815	0.9975351782952815	0.997535178295279	0.997535178295281	0.9975103924040832	-0.9987544204678601	-0.9987668287920303	-0.9987668287920303	-0.9987668287920317	-0.9987668287920308	-0.9987668287920323	-0.9987668287920304	-0.9987668287920317	-0.9987668287920319	-0.9987668287920317	-0.9987668287920317	-0.998766828792031	-0.9987668287920308	-0.9987668287920295	-0.9987668287920297	-0.9987668287920319	-0.9987668287920317	-0.9987668287920293	-0.9987668287920297	-0.9987668287920305	-0.9987668287920305	-0.9987668287920299	-0.9987668287920299	-0.9987668287920297	-0.9987668287920284	-0.9987668287920303	-0.99875442046786
0.2	-56.783246957157814	0.037786833176293465	-0.9952646035423925	0.9905516310643941	0.9905516310643983	0.990551631064398	0.9905516310643956	0.9905516310643971	0.9905516310643975	0.9905516310643956	0.990551631064394	0.9905516310643955	0.990551631064394	0.9905516310643909	0.9905516310643855	0.9901651230599242	-0.9950704111066346	-0.9952646035423531	-0.9952646035423933	-0.9952646035423952	-0.9952646035423943	-0.9952646035423951	-0.9952646035423938	-0.9952646035423957	-0.9952646035423977	-0.9952646035423959	-0.9952646035423947	-0.9952646035423951	-0.9952646035423941	-0.9952646035423925	-0.9952646035423941	-0.9952646035423964	-0.9952646035423973	-0.9952646035423932	-0.9952646035423935	-0.9952646035423957	-0.995264603542396	-0.9952646035423925	-0.9952646035423952	-0.9952646035423928	-0.9952646035423919	-0.9952646035424262	-0.9950704111066366
0.3	-56.21657782542236	0.07912433293072986	-0.9900512818878295	0.9802015407677391	0.9802015407677438	0.9802015407677439	0.9802015407677386	0.9802015407677414	0.9802015407677435	0.9802015407677402	0.9802015407677375	0.9802015407677416	0.980201540767739	0.9802015407677356	0.9802015407666921	0.9783263363351365	-0.9891038046308075	-0.9900512818859463	-0.9900512818878316	-0.9900512818878349	-0.990051281887834	-0.9900512818878342	-0.990051281887832	-0.9900512818878342	-0.9900512818878353	-0.9900512818878335	-0.990051281887833	-0.990051281887834	-0.990051281887834	-0.9900512818878295	-0.9900512818878316	-0.9900512818878353	-0.9900512818878366	-0.9900512818878311	-0.990051281887832	-0.9900512818878346	-0.990051281887834	-0.990051281887829	-0.9900512818878328	-0.990051281887829	-0.9900512818878286	-0.9900512818886602	-0.9891038046308055
0.4	-55.55740829671859	0.12702360261094572	-0.9839499052684526	0.9681574160778048	0.9681574160778104	0.9681574160778097	0.9681574160778033	0.9681574160778117	0.9681574160778096	0.9681574160778038	0.9681574160777995	0.9681574160778059	0.968157416077801	0.9681574160777975	0.9681574160477118	0.9625701259294397	-0.9811065823494616	-0.9839499052357086	-0.9839499052684542	-0.983949905268458	-0.9839499052684577	-0.9839499052684566	-0.9839499052684555	-0.9839499052684585	-0.9839499052684627	-0.9839499052684569	-0.9839499052684564	-0.9839499052684588	-0.9839499052684585	-0.9839499052684526	-0.9839499052684547	-0.9839499052684602	-0.9839499052684623	-0.9839499052684548	-0.9839499052684576	-0.9839499052684599	-0.983949905268457	-0.9839499052684514	-0.9839499052684578	-0.9839499052684524	-0.9839499052684526	-0.9839499052706212	-0.981106582349461
0.5	-54.911384474667415	0.17364399717649281	-0.9779085793499221	0.9563051895662248	0.9563051895661964	0.9563051895661955	0.956305189566186	0.9563051895661981	0.956305189566195	0.9563051895661875	0.9563051895661827	0.956305189566193	0.9563051895661862	0.9563051895661826	0.9563051891568013	0.9436483540114884	-0.9714156443106583	-0.9779085790163199	-0.977908579349924	-0.9779085793499295	-0.9779085793499291	-0.9779085793499268	-0.9779085793499261	-0.977908579349929	-0.9779085793499332	-0.9779085793499263	-0.9779085793499273	-0.9779085793499306	-0.9779085793499295	-0.9779085793499221	-0.9779085793499263	-0.9779085793499315	-0.9779085793499338	-0.9779085793499254	-0.977908579349931	-0.9779085793499314	-0.9779085793499268	-0.9779085793499207	-0.9779085793499284	-0.9779085793499216	-0.9779085793499229	-0.9779085792648979	-0.9714156443106583
0.6	-54.37950478412219	0.21150768529530767	-0.9728411052654496	0.946419816094913	0.9464198160941122	0.9464198160941115	0.9464198160941015	0.9464198160941172	0.9464198160941097	0.9464198160941031	0.9464198160940954	0.9464198160941095	0.9464198160941001	0.9464198160940976	0.9464198126785307	0.9224408223454774	-0.9604378284644361	-0.972841102903147	-0.9728411052654494	-0.9728411052654546	-0.972841105265457	-0.9728411052654523	-0.9728411052654531	-0.9728411052654546	-0.972841105265461	-0.9728411052654519	-0.972841105265454	-0.9728411052654579	-0.9728411052654581	-0.9728411052654496	-0.9728411052654535	-0.9728411052654572	-0.9728411052654612	-0.9728411052654523	-0.9728411052654599	-0.9728411052654589	-0.9728411052654535	-0.9728411052654462	-0.9728411052654568	-0.9728411052654486	-0.9728411052654523	-0.972841104116835	-0.9604378284644377
0.7	-54.041116429455805	0.23476788824583328	-0.9694764776282646	0.9398846406855107	0.9398846406745217	0.9398846406745216	0.9398846406745092	0.9398846406745293	0.9398846406745215	0.9398846406745137	0.9398846406745069	0.9398846406745215	0.9398846406745107	0.9398846406745105	0.9398846204435902	0.8999024371174288	-0.9486318765029093	-0.9694764649166931	-0.9694764776282659	-0.9694764776282707	-0.9694764776282732	-0.9694764776282693	-0.969476477628269	-0.9694764776282709	-0.9694764776282766	-0.969476477628264	-0.9694764776282688	-0.9694764776282746	-0.9694764776282746	-0.9694764776282646	-0.9694764776282697	-0.9694764776282727	-0.9694764776282774	-0.969476477628269	-0.9694764776282777	-0.9694764776282734	-0.9694764776282687	-0.9694764776282614	-0.9694764776282727	-0.9694764776282639	-0.9694764776282683	-0.9694764694719594	-0.9486318765029085
0.8	-53.94107235179104	0.2401640252510051	-0.9682433712282343	0.9374952260284078	0.9374952259274278	0.9374952259274273	0.9374952259274156	0.9374952259274363	0.9374952259274247	0.9374952259274182	0.9374952259274123	0.937495225927428	0.937495225927415	0.9374952259274173	0.9374951329031984	0.8770101186657571	-0.9364881839434811	-0.9682433161556689	-0.9682433712282341	-0.9682433712282373	-0.9682433712282426	-0.9682433712282369	-0.9682433712282372	-0.9682433712282369	-0.9682433712282447	-0.9682433712282321	-0.9682433712282373	-0.9682433712282439	-0.9682433712282437	-0.9682433712282343	-0.968243371228239	-0.9682433712282394	-0.9682433712282449	-0.9682433712282373	-0.9682433712282476	-0.9682433712282424	-0.9682433712282353	-0.9682433712282297	-0.9682433712282402	-0.9682433712282323	-0.9682433712282373	-0.9682433302255563	-0.9364881839434808
0.9	-54.08324890124137	0.22749950742017327	-0.9692089116455874	0.9393659150950999	0.9393659144132306	0.939365914413229	0.9393659144132188	0.9393659144132402	0.9393659144132269	0.9393659144132227	0.939365914413217	0.9393659144132321	0.9393659144132207	0.9393659144132175	0.9393655625429184	0.8547136950398427	-0.9245072714910635	-0.9692087114352573	-0.9692089116455852	-0.9692089116455919	-0.9692089116455962	-0.9692089116455909	-0.9692089116455919	-0.9692089116455893	-0.9692089116455966	-0.9692089116455842	-0.9692089116455909	-0.969208911645597	-0.9692089116455964	-0.9692089116455874	-0.9692089116455916	-0.9692089116455902	-0.9692089116455967	-0.9692089116455914	-0.9692089116456019	-0.9692089116455949	-0.9692089116455882	-0.9692089116455838	-0.969208911645594	-0.9692089116455862	-0.96920891164559	-0.9692087488069119	-0.924507271491061
1	-54.43141174161924	0.19956916073605496	-0.9720808411017464	0.944941165229431	0.9449411616370859	0.9449411616370854	0.9449411616370772	0.9449411616370966	0.9449411616370831	0.9449411616370791	0.9449411616370739	0.9449411616370879	0.9449411616370788	0.9449411616370302	0.9449400227794988	0.8338940032239458	-0.9131779690859548	-0.9720802113363625	-0.9720808411017141	-0.9720808411017482	-0.9720808411017521	-0.9720808411017464	-0.9720808411017487	-0.9720808411017465	-0.9720808411017533	-0.972080841101742	-0.972080841101748	-0.9720808411017541	-0.9720808411017546	-0.9720808411017464	-0.9720808411017496	-0.9720808411017476	-0.9720808411017532	-0.9720808411017499	-0.9720808411017591	-0.972080841101752	-0.9720808411017454	-0.9720808411017431	-0.9720808411017515	-0.9720808411017456	-0.9720808411017307	-0.9720802993000429	-0.9131779690859528
