# L= 80  beta= [0.5]  t_max= 8.0  steps= 1000
t 	  D= [200]
5.168	-0.4077594156292742
5.184	-0.40796737484854956
5.2	-0.40819354527679785
5.216	-0.4084390658484273
5.232	-0.4087050608606253
5.248	-0.4089926357425068
5.264	-0.4093028734958911
5.28	-0.4096368318479938
5.296	-0.4099955411388389
5.312	-0.41038000294961224
5.328	-0.41079118946309556
5.344	-0.4112300435338484
5.36	-0.4116974794343876
5.376	-0.4121943842339324
5.392	-0.4127216197584448
5.408	-0.4132800250742548
5.424	-0.41387041943220126
5.44	-0.41449360560466303
5.456	-0.4151503735437342
5.472	-0.41584150428522
5.488	-0.41656777401992107
5.504	-0.4173299582512076
5.52	-0.41812883595616024
5.536	-0.4189651936669141
5.552	-0.41983982938932535
5.568	-0.4207535562778403
5.584	-0.42170720598848505
5.6	-0.42270163163613766
5.616	-0.4237377102876983
5.632	-0.42481634492922044
5.648	-0.4259384658524508
5.664	-0.4271050314144004
5.68	-0.42831702813232003
5.696	-0.42957547008575253
5.712	-0.4308813976069033
5.728	-0.43223587525037394
5.744	-0.43363998904307705
5.76	-0.4350948430248233
5.776	-0.43660155509942095
5.792	-0.4381612522249902
5.808	-0.4397750649804241
5.824	-0.44144412155232676
5.84	-0.4431695411932111
5.856	-0.4449524272070668
5.872	-0.44679385952253914
5.888	-0.448694886916762
5.904	-0.4506565189543779
5.92	-0.45267971770634857
5.936	-0.45476538931194943
5.952	-0.4569143754447878
5.968	-0.45912744474001266
5.984	-0.4614052842351247
6	-0.4637484908711507
6.016	-0.46615756309461603
6.032	-0.4686328925937604
6.048	-0.47117475619517607
6.064	-0.4737833079393714
6.08	-0.47645857134592684
6.096	-0.47920043187084876
6.112	-0.4820086295503447
6.128	-0.4848827518164344
6.144	-0.48782222646034423
6.16	-0.4908263147091273
6.176	-0.4938941043692132
6.192	-0.4970245029771465
6.208	-0.5002162308824023
6.224	-0.503467814169655
6.24	-0.5067775773082464
6.256	-0.5101436353951643
6.272	-0.5135638858356321
6.288	-0.517035999284199
6.304	-0.520557409652645
6.32	-0.5241253029847578
6.336	-0.5277366050112932
6.352	-0.5313879672438094
6.368	-0.5350757515588217
6.384	-0.5387960133774524
6.4	-0.5425444837640292
6.416	-0.5463165510325049
6.432	-0.5501072427172907
6.448	-0.5539112089724216
6.464	-0.557722708560121
6.48	-0.5615355985790508
6.496	-0.5653433290303487
6.512	-0.5691389433182139
6.528	-0.5729150858683946
6.544	-0.5766640181269764
6.56	-0.5803776440287737
6.576	-0.584047545310822
6.592	-0.5876650256957485
6.608	-0.5912211613066103
