L= 50  beta= 0.0  t_max= 15.0  steps= 3000  D= 300  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.05	-52.693447023663836	0.26748199269130396	-0.9191236006769788	15240193085183784e-35	0.6493022469573269
0.1	-52.659742577093056	0.26743398879263314	-0.9191466800851315	1323807281514127e-34	0.6493147924391721
0.15	-52.59401040010809	0.2673006023325031	-0.9192105782924477	5847904219350203e-35	0.6493297829271619
0.2	-52.480031216815874	0.266993058519334	-0.9193565534571723	52149516337041145e-36	0.6493501918943184
0.25	-52.30542540760379	0.2663637735551877	-0.9196501980932806	7166748559309594e-35	0.6493811536569752
0.3	-52.07152459312406	0.2651976515627227	-0.920180454894779	11198178218777329e-36	0.6494300668400855
0.35	-51.802364211591616	0.2632253934182383	-0.9210479715166148	12231198501449804e-37	0.6495056811442375
0.4	-51.5455498467919	0.2601693397741021	-0.9223454686183262	1492619272803782e-36	0.6496158055195119
0.45	-51.35985521005933	0.2558203728943355	-0.9241398129826424	4455641070998399e-36	0.6497638606847318
0.5	-51.292488571309335	0.250126654708634	-0.9264622586589673	817582600354194e-35	0.6499452814657315
0.55	-51.35791781137931	0.24326154146341059	-0.9292998493412554	5573751394009583e-35	0.650145288269947
0.6	-51.531537115611926	0.23563948981422	-0.9325760660193734	6212176330818652e-35	0.6503393594740677
0.65	-51.76222172651834	0.2278674818824633	-0.9361259953952147	18587116472366706e-36	0.6504967878591374
0.7	-51.99516738446854	0.22064589486553562	-0.9396917573521124	8767374151056529e-35	0.6505864096722935
0.75	-52.191164466380656	0.21465168046587094	-0.9429574560919587	15570352439873546e-36	0.650582652346146
0.8	-52.3337775108153	0.21043856255500268	-0.945612530771454	41558806591352684e-37	0.6504700361190773
0.85	-52.4252661742295	0.2083755837686511	-0.9474115233560878	8227158033651143e-36	0.6502451932716434
0.9	-52.47759503302951	0.20862694403320522	-0.948205932379642	18684224780273755e-36	0.6499166566381981
0.95	-52.50445871252303	0.21116299750332057	-0.9479460319244695	8022630935436401e-35	0.6495033948215436
1	-52.51688219610699	0.21578860883340628	-0.9466651068615148	13307762013516854e-35	0.6490332145358195
1.05	-52.52206664692437	0.22217830328289898	-0.9444590325048315	4533949668061243e-35	0.648541592774399
1.1	-52.52401947728035	0.22991277742871194	-0.9414677356362425	1288453556827007e-34	0.6480708494429168
1.15	-52.52468292307847	0.23851492989454337	-0.937859657107418	131709865533606e-33	0.6476690767252791
1.2	-52.52488589256982	0.24748488733150165	-0.9338183009286523	16571628020731832e-35	0.6473876631951306
1.25	-52.52494173801272	0.2563333885000965	-0.9295300912693093	9141679955396765e-35	0.6472761149453083
1.3	-52.52495575654882	0.264612382816711	-0.925173431911754	3339327240725645e-35	0.6473745063645326
1.35	-52.52495950564456	0.2719413800128021	-0.9209092959996629	6225600398704828e-35	0.6477069388274589
1.4	-52.52496147911389	0.27802810224458396	-0.9168737746888027	13231502607288243e-35	0.6482795279540032
1.45	-52.524963775104794	0.2826822786584023	-0.9131729157524432	10236883209934287e-35	0.6490824948121834
1.5	-52.524966899187945	0.28582187976572987	-0.9098800098309516	8429110355994194e-35	0.650093543690924
1.55	-52.524970977525264	0.28747162612391464	-0.9070352983793092	13609857831066703e-35	0.651280867877211
1.6	-52.52497602256936	0.28775415673365207	-0.9046479118982346	7490934713884314e-35	0.6526056796749931
1.65	-52.52498198109521	0.2868747566647372	-0.902699711472654	8576681475868318e-35	0.6540246050306348
1.7	-52.52498874055333	0.28510098025629826	-0.9011506057591768	2010534375455169e-34	0.6554921458375826
1.75	-52.524996131124226	0.2827388341683507	-0.8999448508075739	10598330451580253e-35	0.6569632202252453
1.8	-52.52500393055203	0.28010738147279085	-0.8990178110944045	6218160681635178e-35	0.6583956799146058
1.85	-52.52501187278646	0.2775136823118856	-0.8983026653979544	9905603563441748e-35	0.659752657239186
1.9	-52.52501966021771	0.2752298979768934	-0.8977365782911605	15048629268967267e-35	0.6610045721460054
1.95	-52.52502697886721	0.273474163976976	-0.8972659237112298	12358994712726457e-35	0.6621306083980676
2	-52.52503351563129	0.27239650395622206	-0.8968502366544101	21559542477694396e-35	0.6631194858645151
2.05	-52.52503897650075	0.27207063830508765	-0.8964646764644728	1400842088628293e-34	0.6639694914071176
2.1	-52.52504310456184	0.2724920727045808	-0.8961009030082363	2176763027675787e-34	0.6646878970947437
2.15	-52.52504569657103	0.2735823691811887	-0.8957663869458571	1810525719605315e-34	0.6652898703877141
2.2	-52.525046616941204	0.2751990420661265	-0.8954822888493843	18461193054328642e-35	0.6657968670950902
2.25	-52.52504580813817	0.27715011730213085	-0.8952801413680971	805770697893693e-34	0.666234529985776
2.3	-52.525043296690704	0.27921207436400697	-0.8951976477384559	555661428361641e-34	0.666630238371159
2.35	-52.52503919430432	0.28114967700015214	-0.8952739644098598	755854218620335e-34	0.6670105412790341
2.4	-52.52503369387413	0.28273610483663636	-0.895544863185916	14867257508183574e-35	0.6673987391883269
2.45	-52.5250270605424	0.2837718261184219	-0.8960381686740573	18642951685865634e-35	0.6678128690080009
2.5	-52.52501961826094	0.28410079673183436	-0.8967698409978578	20835336749954173e-35	0.6682642984747569
2.55	-52.52501173263237	0.2836228178129078	-0.8977410236432326	21365494927471789e-35	0.668757055107832
2.6	-52.52500379103845	0.2823012120674171	-0.898936304707533	1471625333843724e-34	0.6692879152804829
2.65	-52.524996181275554	0.2801653603037767	-0.900323350205368	1776324391501042e-34	0.6698471808239009
2.7	-52.52498926999104	0.27730804420501753	-0.9018539649910738	23872937174067883e-35	0.6704199948897809
2.75	-52.5249833822578	0.2738779377222123	-0.9034665261846041	22102187161765263e-35	0.6709880102398604
2.8	-52.524978783544	0.2700679478328529	-0.9050896231626044	24025002895515602e-35	0.6715312187580081
2.85	-52.524975665186304	0.2661003996895926	-0.9066466359773769	18206623682287282e-35	0.6720297669792599
2.9	-52.52497413424531	0.26221027095910127	-0.9080608999553417	20895487586678837e-35	0.6724656150717631
2.95	-52.5249742083554	0.25862779207947273	-0.9092610472428141	18980056025201485e-35	0.6728239427093874
3	-52.52497581585044	0.2555617378414147	-0.910186093447615	2050446983793278e-34	0.6730942512671412
3.05	-52.524978801105526	0.25318464384021855	-0.9107898533477276	19748409107956454e-35	0.6732711468157765
3.1	-52.52498293473957	0.25162099932636484	-0.9110443238070366	259372987677358e-33	0.6733548089357745
3.15	-52.52498792798254	0.25093921276604436	-0.910941759893576	2305222823795138e-34	0.6733511570258326
3.2	-52.524993450283205	0.25114783999909857	-0.9104952829017282	23757575218229335e-35	0.6732717218032601
3.25	-52.5249991490367	0.25219623235268557	-0.9097379846449846	24888826192806438e-35	0.6731332206147033
3.3	-52.525004670204225	0.2539794295615703	-0.9087206177489474	26514269229849543e-35	0.6729568280068084
3.35	-52.52500967854512	0.25634681493038414	-0.9075080740039858	25126764095188033e-35	0.6727671349570852
3.4	-52.525013876249965	0.2591137899633446	-0.906174941694469	17107797566118075e-35	0.6725908069292411
3.45	-52.52501701888172	0.2620755302656383	-0.9048004913361082	2243835996535963e-34	0.6724549844993625
3.5	-52.52501892771747	0.26502176580469977	-0.903463464706141	1091346154298867e-34	0.672385516765607
3.55	-52.525019497846436	0.2677514922248704	-0.9022370357096002	13858929321848047e-35	0.6724051666203036
3.6	-52.52501870164286	0.2700865650347802	-0.9011842779291855	18005206902430985e-35	0.672531963267196
3.65	-52.52501658754891	0.27188324829762045	-0.9003544190777311	27807578508590146e-35	0.6727778860697557
3.7	-52.525013274387	0.27304097189050963	-0.8997800941059926	26892209510911645e-35	0.6731480361719633
3.75	-52.52500894170375	0.2735077803336074	-0.8994757330924861	26511795984373874e-35	0.6736403911818669
3.8	-52.52500381687773	0.2732822128215025	-0.8994371428017758	2421572422821682e-34	0.6742461579272059
3.85	-52.52499815990653	0.2724116184575043	-0.8996422661183755	24385806569165844e-35	0.6749506588807134
3.9	-52.52499224690917	0.2709871631983251	-0.9000530344261322	24392746641701983e-35	0.6757346268483492
3.95	-52.52498635342186	0.2691360078491963	-0.9006181666143095	26903277612914695e-35	0.6765757493480574
4	-52.524980738546546	0.2670113148086466	-0.9012767166681666	29697643613683953e-35	0.677450299163216
4.05	-52.52497563092281	0.26478086431648856	-0.9019621317062523	2895351768761281e-34	0.6783347049010311
4.1	-52.524971217328755	0.26261512246734764	-0.9026065559471218	29475182671797197e-35	0.6792069465820021
4.15	-52.52496763453619	0.2606756018251036	-0.9031451054366502	29454370633654083e-35	0.6800476982675437
4.2	-52.52496496478312	0.25910429445158534	-0.9035198449477692	267893310110628e-33	0.6808411762236454
4.25	-52.52496323500297	0.25801484414650755	-0.903683222767304	28732179677324805e-35	0.6815756829185295
4.3	-52.524962419665485	0.25748597075824325	-0.9036007601471668	29888978600342716e-35	0.6822438618699165
4.35	-52.52496244686691	0.25755747808826696	-0.9032528473884072	28719383553719206e-35	0.6828426950025333
4.4	-52.52496320708639	0.25822898296514857	-0.9026355636223097	30320144125690786e-35	0.6833732828706984
4.45	-52.52496456388537	0.2594613113388726	-0.901760506929414	284931978931837e-33	0.6838404499546757
4.5	-52.52496636568209	0.2611803314454543	-0.900653689495364	28119768344424977e-35	0.6842522142621746
4.55	-52.52496845774681	0.26328284577774547	-0.8993536132305276	30377465285172263e-35	0.6846191552882899
4.6	-52.524970693523436	0.26564405141696035	-0.8979086897768686	3026087277450729e-34	0.6849537096656746
4.65	-52.52497294451735	0.2681260074866945	-0.8963742016980351	28688769144653267e-35	0.6852694215103582
4.7	-52.52497510808059	0.27058652079517237	-0.8948090173315955	2904205132566356e-34	0.6855801752653607
4.75	-52.52497711263079	0.2728878744571854	-0.8932722706018891	2799949594343413e-34	0.685899442164687
4.8	-52.52497892002965	0.27490487481271364	-0.8918202010256722	29366595531828543e-35	0.686239575561288
4.85	-52.52498052507386	0.2765317723703896	-0.8905033213983843	31327095988064196e-35	0.68661119285094
4.9	-52.52498195225894	0.2776877143810606	-0.8893640451085818	3090647265331138e-34	0.6870226801859061
4.95	-52.52498325018104	0.27832050090023164	-0.8884348656911331	32107780382019107e-35	0.6874798491309387
5	-52.52498448410378	0.27840853386940523	-0.8877371417207237	3106030955006212e-34	0.6879857620040014
5.05	-52.52498572733527	0.27796096170462314	-0.8872805033678122	32411396032783487e-35	0.6885407268319929
5.1	-52.524987052144475	0.27701612336107045	-0.8870628648743858	3087137140296117e-34	0.6891424470907852
5.15	-52.524988520954224	0.27563848080186454	-0.8870710009013391	3095320241121404e-34	0.6897862995053533
5.2	-52.52499017851165	0.27391429407052	-0.8872816243610098	30859575366504824e-35	0.6904657075057573
5.25	-52.524992045661094	0.27194633743822	-0.8876628885467771	32452781857591116e-35	0.691172577757467
5.3	-52.52499411520527	0.26984797872695604	-0.8881762262837555	3309846945884546e-34	0.6918977691695697
5.35	-52.52499635018798	0.2677369486280905	-0.8887784324856273	3286027955938141e-34	0.6926315649848713
5.4	-52.52499868474368	0.26572911536340943	-0.8894238930275459	3174367307972821e-34	0.693364119295353
5.45	-52.52500102747197	0.2639325556746005	-0.8900668615950426	31689318719470075e-35	0.694085852582154
5.5	-52.52500326711436	0.2624421793541626	-0.8906636868477265	3307096012292888e-34	0.6947877788147607
5.55	-52.52500528013654	0.26133512464000413	-0.8911748949083493	3332889464818566e-34	0.6954617583472255
5.6	-52.5250069396847	0.26066709860992354	-0.8915670372170021	32276401737418104e-35	0.69610068314191
5.65	-52.52500812527941	0.2604697923924196	-0.8918142217172046	33701021693212535e-35	0.6966986104459968
5.7	-52.52500873256123	0.26074945697398516	-0.8918992567124555	3389985773286437e-34	0.6972508658823582
5.75	-52.52500868237216	0.26148668233044864	-0.8918143519105319	3404722146313927e-34	0.6977541363463451
5.8	-52.52500792851592	0.26263738065491815	-0.8915613401740955	3396582781738739e-34	0.6982065675535839
5.85	-52.52500646358981	0.2641349333350042	-0.89115140585346	35011379443088055e-35	0.6986078717749258
5.9	-52.525004322436615	0.2658934206766873	-0.8906043303178922	349585730681725e-33	0.6989594400421938
5.95	-52.52500158288012	0.2678118129808343	-0.8899472909739171	34788878124553476e-35	0.6992644420863536
6	-52.52499836359573	0.26977896167984267	-0.8892132748858319	35130740350496806e-35	0.6995278884853007
6.05	-52.52499481917063	0.2716791906843757	-0.8884391901948305	34867620080851473e-35	0.6997566242459183
6.1	-52.524991132545715	0.2733982524337032	-0.88766377608631	34621224582394796e-35	0.6999592219171281
6.15	-52.52498750525703	0.2748293826340497	-0.8869254236711417	34908024399862573e-35	0.700145746002419
6.2	-52.524984146006176	0.27587916507999366	-0.8862600249551065	3458642920963626e-34	0.7003273700649641
6.25	-52.52498125823242	0.2764729063153249	-0.8856989648706173	350167021153082e-33	0.7005158443152565
6.3	-52.524979027424955	0.2765592221259338	-0.8852673625743356	35181295239577815e-35	0.7007228338176084
6.35	-52.52497760895967	0.27611355638184737	-0.884982653865171	34830794278044706e-35	0.700959172737909
6.4	-52.52497711723556	0.2751403890583404	-0.884853587982692	35664235380173776e-35	0.7012341033921206
6.45	-52.52497761681016	0.2736739446104078	-0.884879690654016	34681538416715513e-35	0.7015545843387672
6.5	-52.52497911616215	0.27177728300330933	-0.8850512224016309	34680604846650416e-35	0.7019247539341885
6.55	-52.524981564536155	0.26953974077944204	-0.8853496378413575	34401751918453083e-35	0.7023456217205734
6.6	-52.52498485217552	0.26707278422041064	-0.8857485286743386	34716690287327627e-35	0.7028150311767131
6.65	-52.524988814043	0.26450443530991447	-0.8862150106663476	3312860420003427e-34	0.7033278997620228
6.7	-52.524993236934705	0.2619725272817267	-0.8867114933056387	333221867534415e-33	0.7038767045157553
6.75	-52.52499786967892	0.25961713309569434	-0.8871977502664037	33608399755674587e-35	0.704452151846886
6.8	-52.52500243592703	0.2575725804114506	-0.8876331897792986	34448103489561426e-35	0.7050439533952984
