L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.13	-52.62518143324214	0.3062117265046316	-0.9191779359189641	12338494195693937e-37	0.03625690091636327
0.135	-52.61805779937514	0.306199067728197	-0.9191850574832326	12302528752381188e-37	0.036258444351580786
0.14	-52.610499366944715	0.30618523201771874	-0.9191928327321927	12265158242731583e-37	0.036260029304958453
0.145	-52.60248917298236	0.30617013339916066	-0.9192013079611823	12226423353560356e-37	0.03626165917413443
0.15	-52.594010399898224	0.3061536809679813	-0.919210531910023	11155784643848522e-36	0.036263337568920265
0.155	-52.58504645666481	0.3061357787246299	-0.9192205558158478	12156976042971215e-37	0.03626506831714928
0.16	-52.575581064854035	0.3061163254147504	-0.9192314334600279	12114531275996239e-37	0.03626685546999556
0.165	-52.56559834933717	0.30609521437512327	-0.9192432212083361	12070894975975093e-37	0.03626870330693799
0.17	-52.55508293342208	0.30607233338645046	-0.9192559780436815	12026110573455269e-37	0.03627061634023794
0.175	-52.544020038149704	0.3060475645341475	-0.919269765590776	11980221977893122e-37	0.03627259931887174
0.18	-52.532395585419664	0.3060207840783331	-0.9192846481319732	1193327366195359e-36	0.036274657231833665
0.185	-52.52019630456104	0.30599186233424985	-0.9193006926136275	11885310798079818e-37	0.036276795310785294
0.19	-52.507409841918815	0.30596066356436624	-0.9193179686423554	11836379303927247e-37	0.036279019031998476
0.195	-52.49402487296724	0.3059270458834829	-0.9193365484705839	1178652609309431e-36	0.0362813341174722
0.2	-52.480031216416464	0.3058908611781473	-0.91935650697086	1173579930135317e-36	0.03628374653516845
0.205	-52.46541994971274	0.30585195504166673	-0.9193779215982822	11684248553556068e-37	0.036286262498380566
0.21	-52.45018352530932	0.30581016672611366	-0.9194008723408406	1163192530821682e-36	0.0362888884640738
0.215	-52.434315887007116	0.3057653291126249	-0.9194254416570898	11578883303371825e-37	0.03629163113014358
0.22	-52.417812585642324	0.3057172687013122	-0.9194517144009744	11525179083710928e-37	0.036294497431643556
