# L= 120  beta= [0.01]  t_max= 2.0  steps= 500
t 	  D= [100]
1.096	-0.010099098388340041
1.104	-0.010089062459620395
1.112	-0.010079200816454817
1.12	-0.01006953170791603
1.128	-0.010060072565009119
1.136	-0.010050839964780586
1.144	-0.010041849597434205
1.152	-0.01003311623648886
1.16	-0.010024653712021391
1.168	-0.010016474887020196
1.176	-0.010008591636865431
1.184	-0.010001014831954619
1.192	-0.009993754323479329
1.2	-0.00998681893234441
1.208	-0.009980216441224909
1.216	-0.009973953589741123
1.224	-0.009968036072720557
1.232	-0.009962468541518077
1.24	-0.009957254608348592
1.248	-0.009952396853580524
1.256	-0.009947896835932548
1.264	-0.009943755105511754
1.272	-0.009939971219612155
1.28	-0.009936543761193477
1.288	-0.00993347035996217
1.296	-0.009930747715948799
1.304	-0.009928371625481625
1.312	-0.009926337009457999
1.32	-0.009924637943790024
1.328	-0.009923267691914088
1.336	-0.009922218739234406
1.344	-0.009921482829375002
1.352	-0.009921051002110767
1.36	-0.009920913632835284
1.368	-0.009921060473431347
1.376	-0.009921480694396294
1.384	-0.009922162928086082
1.392	-0.009923095312920484
1.4	-0.009924265538411215
1.408	-0.009925660890853467
1.416	-0.009927268299542671
1.424	-0.009929074383358064
1.432	-0.009931065497565075
1.44	-0.009933227780697221
1.448	-0.009935547201351022
1.456	-0.009938009604773384
1.464	-0.0099406007590771
1.472	-0.009943306400956671
1.48	-0.009946112280769241
1.488	-0.009949004206831535
1.496	-0.00995196808882209
1.504	-0.009954989980154618
1.512	-0.009958056119201253
1.52	-0.009961152969252507
1.528	-0.009964267257105027
1.536	-0.009967386010170828
1.544	-0.009970496592009012
1.552	-0.00997358673619268
1.56	-0.009976644578416738
1.568	-0.009979658686777911
1.576	-0.009982618090145567
1.584	-0.009985512304566756
1.592	-0.009988331357638804
1.6	-0.009991065810806016
1.608	-0.009993706779534069
1.616	-0.009996245951327058
1.624	-0.00999867560155757
1.632	-0.010000988607092162
1.64	-0.010003178457694868
1.648	-0.010005239265208039
1.656	-0.010007165770506532
1.664	-0.010008953348238904
1.672	-0.010010598009369771
1.68	-0.010012096401545828
1.688	-0.010013445807316798
1.696	-0.010014644140251753
1.704	-0.010015689938985382
1.712	-0.010016582359254537
1.72	-0.010017321163972474
1.728	-0.010017906711411782
1.736	-0.010018339941551555
1.744	-0.010018622360674235
1.752	-0.010018756024282217
1.76	-0.010018743518416123
1.768	-0.010018587939468391
1.776	-0.010018292872577087
1.784	-0.010017862368694634
1.792	-0.010017300920432693
1.8	-0.010016613436783246
1.808	-0.010015805216815821
1.816	-0.010014881922460415
1.824	-0.010013849550481391
1.832	-0.010012714403752739
1.84	-0.01001148306194107
1.848	-0.010010162351709796
1.856	-0.010008759316554755
1.864	-0.010007281186383197
1.872	-0.010005735346939717
1.88	-0.010004129309195291
1.888	-0.010002470678805114
1.896	-0.010000767125741439
1.904	-0.00999902635420142
1.912	-0.009997256072901514
1.92	-0.009995463965845629
1.928	-0.009993657663677434
1.936	-0.009991844715692502
1.944	-0.009990032562619376
1.952	-0.00998822851023807
1.96	-0.009986439703929033
1.968	-0.009984673104226498
1.976	-0.00998293546344434
1.984	-0.009981233303453007
1.992	-0.009979572894660796
2	-0.009977960236260838
