L= 50  beta= 0.01  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 <sz_{L/2} sz_{L/2+m}> 	 m= [-24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
0.055	-10503208545953324e-35	13467823861343375e-35	-4489274620447792e-35	36253010142484055e-35	13213713977167085e-35	-14992483166401116e-35	-33881317890172014e-37	35914196963582334e-35	4438452643612534e-34	6437450399132683e-35	307472959853311e-33	-2973085644862594e-34	32441361879839703e-35	4802676810931883e-34	5014435047745458e-34	-1060485249962384e-33	10001849744473504e-32	-999456102596238e-29	9996997736463724e-28	-9995972077820421e-26	9997968234771431e-24	-999694471609214e-21	999894106563573e-19	-0.00999791899933324	-0.01000093606348682	9998941065648052e-20	-999996478901968e-21	9997968234573226e-24	-9998991855224765e-26	9996998786784578e-28	-9997970333575079e-30	10046064864320178e-32	-15466821616863524e-34	-11858461261560205e-36	2778268066994105e-34	-15246593050577406e-35	9656175598699024e-35	2693564772268675e-34	32356658585114273e-35	19058241313221758e-35	12112571145736495e-35	11180834903756764e-35	-9571472303973594e-35	-5759824041329242e-35	13637230450794235e-35	5090668012998345e-34	-42690460541616737e-35	-5336307567702092e-35
0.06	12112571145736495e-35	5082197683525802e-35	-18295911660692887e-35	-31594328932585403e-35	-11011428314305904e-35	-9317362419797304e-35	-40742284762931846e-35	-2998496633280223e-34	-2439454888092385e-34	-5522654816098038e-34	-231239994600424e-33	-2464865876510014e-34	-34389537658524594e-35	-2456395547037471e-35	5421010862427522e-35	-13586408473958977e-34	9944590317239113e-32	-999528947429702e-29	999700757898657e-27	-9995850866219823e-26	9997983627252355e-24	-9996823448011232e-22	9998956457021409e-20	-0.009997798186516638	-0.010001087648207679	9998956457033689e-20	-10000116884302934e-22	9997983627528487e-24	-999914391364772e-25	9997005867980018e-28	-9998258324777146e-30	9932816559272278e-32	-7885876738937536e-34	-11011428314305904e-35	6352747104407253e-35	-5031375706690544e-34	4404571325722362e-35	-12790197503539935e-35	-39387032047324966e-35	-14992483166401116e-35	8046812998915853e-35	-40657581468206416e-36	15246593050577406e-36	-41081097941833566e-35	-2659683454378503e-34	-35236570605778894e-35	-8385626177817573e-35	18804131429045468e-35
0.065	8470329472543003e-36	16940658945086007e-36	-3057788939588024e-34	-5429481191900065e-34	-19227647902672618e-35	-2354751593366955e-34	-38201185921168945e-35	-35490680489955184e-35	-36845933205562065e-35	-2244637310223896e-34	-11434944787933055e-35	-4379160337304733e-34	-17787691892340307e-35	-37777669447541795e-35	-10333801956502464e-35	-12180333781516839e-34	9987026667896554e-32	-9995244581550815e-30	9997024367179586e-28	-9995731984468049e-26	9998001246111099e-24	-9996704562188652e-22	9998974083700796e-20	-0.009997679841222216	-0.010001241222160858	9998974083715075e-20	-10000271062407043e-22	9998001246147521e-24	-9999298087620163e-26	999702526503451e-27	-9998995243441257e-30	9972288294614329e-32	-15322826015830293e-34	-2490276864927643e-34	7369186641112413e-35	-42012834183813297e-35	-15415999640028266e-35	-564123942871364e-33	7962109704190423e-35	-2803679055411734e-34	-2354751593366955e-34	-16940658945086007e-36	-5759824041329242e-35	20328790734103208e-36	-2659683454378503e-34	-2270048298641525e-34	2939204326972422e-34	5251604272976662e-35
0.07	-14399560103323106e-35	34474240953250024e-35	20328790734103208e-36	-16093625997831706e-36	3023907621697852e-34	6268043809681823e-35	-10079692072326174e-35	38963515573697816e-36	17533582008164017e-35	-256650983018053e-33	-8046812998915853e-35	-10164395367051604e-36	18973538018496328e-35	7623296525288703e-36	-17448878713438587e-35	-10274509650194663e-34	1002658310653333e-31	-999476177277088e-29	999704692366697e-27	-9995615639918766e-26	9998021279560079e-24	-9996588263604797e-22	999899414281715e-19	-0.009997564177924058	-0.010001396961341707	9998994142832693e-20	-10000427504014403e-22	9998021279697298e-24	-9999454499453654e-26	9997048677025172e-28	-999791442940056e-29	999803809621086e-31	-11773757966834775e-34	38624702394796095e-35	19820570965750628e-35	2591920818598159e-34	-17787691892340307e-35	33457801416544863e-35	2617331807015788e-34	33203691532368573e-35	31255515753683683e-35	-4489274620447792e-35	-12874900798265365e-35	31763735522036263e-35	-38116482626443515e-36	7623296525288703e-35	-21091120386632078e-35	6725441601199145e-34
0.075	18550021544869177e-35	14145450219146816e-35	-5031375706690544e-34	15670109524204556e-35	-19989977555201488e-35	-479420648145934e-33	-18041801776516597e-35	-31170812458958252e-35	-32610768469290563e-35	-5260074602449205e-34	-10842021724855044e-35	-2600391148070702e-34	-19735867671025198e-35	-2956144985917508e-34	-58106460181645e-32	-13721933745519665e-34	9975676426403346e-32	-9994615236071005e-30	9997070750703777e-28	-9995502133607482e-26	999804392620311e-23	-9996474769821004e-22	9999016846086418e-20	-0.009997451425547319	-0.010001555055927739	9999016846103667e-20	-10000586402012481e-22	999804392566948e-23	-9999613383268098e-26	999706765056319e-27	-9998770779710234e-30	9979064558192363e-32	-156785798536771e-32	-2388632911257127e-34	-7707999820014133e-35	-36422416731934915e-36	31933142111487123e-35	-20413494028828638e-35	-41335207826009857e-35	-13552527156068805e-36	4887380105657313e-34	3049318610115481e-35	12536087619363645e-35	-35744790374131474e-35	-4929731753020028e-34	-31086109164232822e-35	-2541098841762901e-34	-6183340514956392e-35
0.08	4938202082492571e-34	-2981555974335137e-34	-2244637310223896e-34	-2862971361719535e-34	-2447925217564928e-34	-14230153513872246e-35	-6183340514956392e-35	-39048218868423246e-35	-6606856988583543e-34	-38794108984246956e-35	-2879912020664621e-34	-4523155938337964e-34	-4590918574118308e-34	-34558944247975454e-35	-35660087079406044e-35	-10105103060743803e-34	9953568866480009e-32	-999466012881721e-29	999709317166589e-27	-999539149924611e-25	999806939464069e-23	-9996364311062656e-22	9999042420607093e-20	-0.009997341828252041	-0.010001715711067246	9999042420625226e-20	-10000747961493163e-22	9998069394672878e-24	-9999774739317605e-26	9997093764588954e-28	-999888004696043e-29	9914181834432684e-32	-11545059071076114e-34	-4463863632030163e-34	-2464865876510014e-34	-7004962473793064e-34	-13891340334970526e-35	-6310395457044538e-34	-15924219408380846e-35	-4912791094074942e-34	-19905274260476058e-35	-6700030612781516e-34	-5166900978251232e-35	-36253010142484055e-35	-10418505251227894e-35	-6268043809681823e-35	-10249098661777034e-35	-62002811739014785e-35
0.085	17448878713438587e-35	-2693564772268675e-34	-5827586677109586e-34	7623296525288703e-36	-16940658945086007e-36	-4573977915173222e-35	-2464865876510014e-34	8893845946170154e-35	-14230153513872246e-35	-11773757966834775e-35	5082197683525802e-36	-5175371307723775e-34	-2388632911257127e-34	11943164556285635e-35	18804131429045468e-35	-15881867761018131e-34	9981012733971048e-32	-9994324703770097e-30	9997119311102643e-28	-9995284225826768e-26	9998097900447787e-24	-9996257130030418e-22	9999071109676522e-20	-0.009997235646232425	-0.01000187914767885	999907110969374e-19	-10000912399587812e-22	9998097900774742e-24	-9999939006619351e-26	9997119861674059e-28	-999929339903869e-29	9982791503160282e-32	-12019397521538522e-34	-38116482626443515e-35	-11350241493207625e-35	-16263032587282567e-35	-35151867311053464e-35	-231239994600424e-33	40064658405128406e-35	-38963515573697816e-35	13383120566617945e-35	-3006966962752766e-34	31170812458958252e-35	-12959604092990795e-35	-18804131429045468e-35	-2998496633280223e-34	38963515573697816e-35	16940658945086007e-36
0.09	62595734802092795e-35	12281977735187355e-35	18634724839594607e-36	13383120566617945e-35	2541098841762901e-35	2473336205982557e-34	-7199780051661553e-35	2896852679609707e-34	14568966692773966e-35	-6098637220230962e-35	36422416731934915e-35	38370592510619805e-35	2558039500707987e-34	13891340334970526e-35	8978549240895584e-35	-8190808599949084e-34	10039373304036869e-32	-9994240000475371e-30	999715245550187e-27	-9995180264899174e-26	9998129668082202e-24	-9996153481479833e-22	9999103173627397e-20	-0.009997133156523483	-0.010002045603265718	999910317364441e-19	-10001079945025505e-22	9998129667927195e-24	-1000010631044951e-25	9997153056895262e-28	-9998884282125167e-30	10018282183650237e-32	-11511177753185942e-34	2600391148070702e-34	-4997494388800372e-35	41758724299637007e-35	-2176874674443552e-34	2642742795433417e-34	13044307387716225e-35	7115076756936123e-34	-9656175598699024e-35	-8470329472543003e-36	-13552527156068805e-35	-307472959853311e-33	-2617331807015788e-34	-5251604272976662e-35	-11350241493207625e-35	-2634272465960874e-34
0.095	16517142471458857e-35	-2837560373301906e-34	-693719983801272e-33	-7369186641112413e-35	-33118988237643143e-35	-2685094442796132e-34	-2253107639696439e-34	-18973538018496328e-35	-31594328932585403e-35	-521772295508649e-33	-42859867131067597e-35	-4616329562535937e-34	-21345230270808369e-35	-20667603913004928e-35	-14992483166401116e-35	-13569467815013891e-34	996373326184706e-31	-9994982848370113e-30	9997187158441718e-28	-9995079981026307e-26	999816492388215e-23	-9996053631614663e-22	9999138890671355e-20	-0.00999703465381898	-0.010002215332738358	9999138890688875e-20	-10001250837579899e-22	9998164923528937e-24	-10000276677913137e-26	999718377030993e-27	-9999649999909484e-30	9986603151422926e-32	-14001454618113585e-34	6522153693858113e-35	7962109704190423e-35	-37692966152816365e-35	41504614415460717e-36	-13044307387716225e-35	-33457801416544863e-35	-38116482626443515e-35	4777265822514254e-34	-34813054132151744e-35	4548566926755593e-34	-32102548700937983e-35	-4743384504624082e-35	-33881317890172014e-35	17279472123987727e-35	-42097537478538727e-35
0.1	-4828087799349512e-35	4658681209898652e-35	34220131069073734e-35	-6352747104407253e-35	10164395367051604e-35	19989977555201488e-35	-9063252535621014e-35	2888382350137164e-34	-6860966872759833e-35	2769797737521562e-34	-5251604272976662e-35	11350241493207625e-35	4404571325722362e-35	-16178329292557136e-35	-7115076756936123e-35	-10003459107073287e-34	10018620996829139e-32	-999386391784679e-29	999723242388242e-27	-9994983519982537e-26	9998203898363412e-24	-9995957857110155e-22	9999178557759081e-20	-0.009996940451289802	-0.010002388609243152	999917855777816e-19	-10001425326999055e-22	9998203898505713e-24	-10000450474250837e-26	9997234744752695e-28	-9999556826285286e-30	1003564635906895e-31	-15585406229479126e-34	2685094442796132e-34	265121312490596e-33	2337810934421869e-34	-2337810934421869e-34	41504614415460717e-36	5844527336054672e-35	19227647902672618e-35	2490276864927643e-34	6005463596032989e-34	-15246593050577406e-35	4396100996249819e-34	-5166900978251232e-35	18719428134320037e-35	2422514229147299e-34	33118988237643143e-35
