# L= 50  D= [200]  t_max= 8.0  steps= 1000
t 	  beta= [0.3, 0.1, 0.01]
0.008	-0.275874804408436	-0.09901316575936224	-0.009999001990404672
0.016	-0.2758749738549213	-0.09901322454307185	-0.009999007899296775
0.032	-0.2758757427607226	-0.09901349254001135	-0.009999034855198576
0.048	-0.2758772556394195	-0.09901402088249948	-0.009999088011585923
0.064	-0.27587976657393226	-0.09901489856347268	-0.009999176325639026
0.08	-0.27588359728628437	-0.09901623824425537	-0.009999311136473121
0.096	-0.2758891510552756	-0.09901818112114565	-0.009999506654851473
0.112	-0.2758969279700441	-0.09902090225760932	-0.009999780499733778
0.128	-0.2759075411481212	-0.09902461625145055	-0.01000015426850126
0.144	-0.27592173336040243	-0.09902958304107795	-0.01000065412113567
0.16	-0.2759403933000024	-0.09903611358296403	-0.010001311351378106
0.176	-0.2759645705179712	-0.0990445750574288	-0.010002162910352075
0.192	-0.2759954878415601	-0.09905539518729518	-0.010003251840820298
0.208	-0.2760345499092201	-0.09906906519042341	-0.01000462757386476
0.224	-0.27608334632257675	-0.09908614084040565	-0.010006346035062032
0.24	-0.2761436478533512	-0.0991072410880231	-0.010008469505060702
0.256	-0.27621739417565205	-0.09913304370779609	-0.010011066180641879
0.272	-0.27630667174233237	-0.09916427748623975	-0.010014209387619386
0.288	-0.2764136807031705	-0.09920171056671756	-0.01001797640682656
0.304	-0.27654069017954414	-0.09924613471240644	-0.010022446889212652
0.32	-0.2766899817609285	-0.09929834544243088	-0.01002770085555011
0.336	-0.27686378175539406	-0.09935911823056996	-0.010033816299860722
0.352	-0.27706418347843137	-0.09942918122008908	-0.010040866442258477
0.368	-0.27729306165598755	-0.0995091851862002	-0.010048916704898216
0.384	-0.27755198179191837	-0.09959967174938729	-0.010058021512070548
0.4	-0.2778421080416036	-0.09970104108538669	-0.010068221039899483
0.416	-0.2781641136748264	-0.0998135205671712	-0.010079538060195502
0.432	-0.27851809853892695	-0.09993713588881405	-0.010091975034506881
0.448	-0.27890351799680496	-0.10007168624253214	-0.010105511616593255
0.464	-0.27931912758197147	-0.10021672503762495	-0.01012010271318972
0.48	-0.2797629470781374	-0.10037154746117771	-0.010135677233913147
0.496	-0.2802322469159523	-0.10053518589312344	-0.010152137632221534
0.512	-0.28072355873485155	-0.10070641382039619	-0.010169360302288186
0.528	-0.2812327107579352	-0.10088375847269522	-0.010187196854118336
0.544	-0.28175488736407023	-0.1010655219579538	-0.010205476244498291
0.56	-0.28228471101176644	-0.10124981024363319	-0.010224007697858088
0.576	-0.282816343568156	-0.10143456894327287	-0.010242584312193893
0.592	-0.28334360320266977	-0.10161762455434596	-0.010260987213663822
0.608	-0.2838600923758284	-0.10179672957323398	-0.010278990101295345
0.624	-0.28435933211831393	-0.10196960979627587	-0.010296364011480591
0.64	-0.28483489775556164	-0.10213401210284184	-0.010312882130658325
0.656	-0.2852805514645304	-0.10228775109857219	-0.010328324492862096
0.672	-0.2856903675078159	-0.10242875315880977	-0.010342482415111582
0.688	-0.2860588466193021	-0.1025550966337637	-0.010355162545965912
0.704	-0.2863810167523481	-0.10266504723614717	-0.01036619042862443
0.72	-0.2866525181850671	-0.10275708790738734	-0.01037541350772106
0.736	-0.2868696717529104	-0.10282994273093601	-0.010382703536369874
0.752	-0.2870295297017758	-0.10288259471502101	-0.010387958365577219
0.768	-0.2871299092927162	-0.10291429749101848	-0.010391103120672917
0.784	-0.28716940982114764	-0.10292458116031998	-0.010392090788210618
0.8	-0.2871474141300906	-0.1029132526688101	-0.010390902251510492
0.816	-0.2870640759984345	-0.1028803911940799	-0.010387545823684945
0.832	-0.28692029497897337	-0.10282633909877484	-0.010382056333881437
0.848	-0.2867176803598873	-0.10275168903867754	-0.010374493826016823
0.864	-0.2864585059431849	-0.10265726782159203	-0.010364941930029627
0.88	-0.28614565729151525	-0.10254411759898176	-0.010353505964284878
0.896	-0.28578257300760745	-0.10241347494237166	-0.010340310824735277
0.912	-0.2853731814939548	-0.10226674831625415	-0.010325498712424216
0.928	-0.2849218345077373	-0.10210549441327063	-0.010309226746277201
0.944	-0.28443323868836307	-0.10193139376966341	-0.010291664503308935
0.96	-0.28391238610076286	-0.10174622603225102	-0.010272991523735932
0.976	-0.2833644847125572	-0.10155184520455046	-0.010253394814012272
0.992	-0.2827948896109082	-0.10135015516036922	-0.010233066376916627
1.008	-0.2822090356667714	-0.10114308567873043	-0.010212200794310228
1.024	-0.2816123722703938	-0.10093256922439728	-0.010190992885221725
1.04	-0.2810103006909549	-0.10072051867307677	-0.01016963545937396
1.056	-0.2804081145531721	-0.10050880615897445	-0.010148317184094044
1.072	-0.2798109438722138	-0.10029924320379008	-0.010127220580690774
1.088	-0.2792237030425388	-0.1000935622697301	-0.010106520164695964
