L= 50  beta= 0.0  t_max= 5.0  steps= 1000  D= 200  prec= 1.0e-20  delta= 0.1
# t 	 E 	 mag 	 corr 	 err 	 entropy
0.9	-63.2997495646823	-0.687616667922397	-0.1615377670837147	4176748735574795e-35	0.5069074514536289
0.905	-63.28862750184075	-0.6874468916281943	-0.16147064780957837	43877163422825254e-36	0.5069861531325962
0.91	-63.278246255499724	-0.6872636928028192	-0.16140569770601623	4655330617706005e-35	0.5070712746008305
0.915	-63.268567842429654	-0.6870673529039665	-0.16134289176368075	49923637031699454e-36	0.5071626943572056
0.92	-63.2595552257583	-0.6868581634269557	-0.16128220365348744	5409882029898224e-35	0.5072602864808221
0.925	-63.25117238425998	-0.6866364254120504	-0.16122360578125833	5912672211274348e-35	0.5073639208821378
0.93	-63.243384371172056	-0.6864024489506297	-0.161167069342025	6493413637061888e-35	0.5074734635533359
0.935	-63.23615736301184	-0.6861565526905542	-0.16111256437394803	7127779222715328e-35	0.5075887768176722
0.94	-63.229458698940455	-0.6858990633416675	-0.16106005981187532	7771776946631302e-35	0.5077097195771518
0.945	-63.22325691119611	-0.6856303151817984	-0.16100952354059284	8359865461403614e-35	0.507836147558353
0.95	-63.21752174717179	-0.6853506495638759	-0.16096092244779947	8809739020165635e-35	0.507967913555964
0.955	-63.21222418370813	-0.6850604144247473	-0.16091422247673687	9054951875838107e-35	0.5081048676736697
0.96	-63.20733643417171	-0.6847599637960651	-0.1608693886783932	9102796532082721e-35	0.5082468575621478
0.965	-63.20283194890861	-0.6844496573178575	-0.1608263852632133	9052740057330807e-35	0.5083937286538363
0.97	-63.19868540963023	-0.6841298597550752	-0.16078517565225306	9033670156030694e-35	0.5085453243942724
0.975	-63.19487271831626	-0.6838009405176771	-0.16074572252785385	9126969105620366e-35	0.508701486469689
0.98	-63.19137098116534	-0.6834632731844985	-0.16070798788409293	7893300375212059e-35	0.5088620550307744
0.985	-63.188158488153086	-0.6831172350314398	-0.16067193307610353	8064390899562805e-35	0.5090268689122365
0.99	-63.185214688695716	-0.6827632065641809	-0.16063751886993102	8335922740788394e-35	0.5091957658481937
0.995	-63.18252016393367	-0.6824015710558707	-0.1606047054912126	8690735427743668e-35	0.5093685826830627
1	-63.1800565960997	-0.6820327140900295	-0.16057345267344722	9114067396123364e-35	0.5095451555779258
1.005	-63.177806735427495	-0.6816570231090342	-0.16054371970570772	9591548516383968e-35	0.5097253202122128
1.01	-63.17575436502955	-0.6812748869684732	-0.16051546547979098	10108140732307673e-35	0.5099089119805564
1.015	-63.173884264132795	-0.6808866954975543	-0.16048864853673997	10648714927471123e-35	0.5100957661848442
1.02	-63.172182170054036	-0.6804928390660072	-0.16046322711277922	11199916912000879e-35	0.5102857182212576
1.025	-63.170634739257565	-0.6800937081575655	-0.16043915918460955	11752473141663321e-35	0.5104786037623117
1.03	-63.16922950780252	-0.6796896929503459	-0.1604164025140368	10467092372914075e-35	0.5106742589338882
1.035	-63.167954851487394	-0.6792811829044246	-0.16039491469197767	10776108165291425e-35	0.5108725204870608
1.04	-63.16679994593653	-0.678868566356699	-0.1603746531817308	11078749422594243e-35	0.511073225964896
1.045	-63.1657547268782	-0.6784522301233878	-0.16035557536159226	1138741110855844e-34	0.5112762138640262
1.05	-63.16480985081949	-0.6780325591102854	-0.16033763856672115	1171435045685228e-34	0.511481323791102
1.055	-63.16395665630681	-0.6776099359310623	-0.16032080013029748	1206983002847469e-34	0.5116883966140396
1.06	-63.163187125935146	-0.6771847405336848	-0.16030501742391046	12461359630619755e-35	0.5118972746081615
1.065	-63.16249384925006	-0.676757349835317	-0.1602902478971907	12893799827506203e-35	0.5121078015971269
1.07	-63.16186998666257	-0.6763281373657594	-0.1602764491166729	13369920149265868e-35	0.5123198230887325
1.075	-63.16130923447038	-0.6758974729195922	-0.16026357880383243	1389106310362504e-34	0.5125331864056518
1.08	-63.16080579108183	-0.6754657222173329	-0.16025159487233376	14457709389488894e-35	0.5127477408110089
1.085	-63.160354324498805	-0.6750332465756774	-0.16024045546445476	1506986818804943e-34	0.512963337628924
1.09	-63.15994994110713	-0.6746004025869161	-0.16023011898665673	15727299244448695e-35	0.5131798303600564
1.095	-63.15958815581726	-0.6741675418078963	-0.16022054414431294	16429611673606045e-35	0.513397074792115
1.1	-63.15926486357505	-0.6737350104584691	-0.16021168997557025	17176294726176976e-35	0.5136149291054377
1.105	-63.158976312246665	-0.673303149129653	-0.16020351588432064	17966727845234e-32	0.5138332539736962
1.11	-63.15871907689146	-0.6728722925016931	-0.16019598167230026	18800202252407172e-35	0.5140519126596786
1.115	-63.15849003539997	-0.672442769072078	-0.16018904757026528	19675969084155742e-35	0.5142707711063123
1.12	-63.158286345489316	-0.672014900893663	-0.1601826742682598	20593314021486012e-35	0.5144896980229012
1.125	-63.1581054230291	-0.6715890033230412	-0.160176822944963	21551647836876425e-35	0.5147085649666436
1.13	-63.15794492166081	-0.6711653847792428	-0.16017145529607588	2128556103274318e-34	0.5149272464195184
1.135	-63.157802713691474	-0.6707443465128965	-0.1601665335617948	22322771598071534e-35	0.5151456198605203
1.14	-63.15767687219948	-0.6703261823859316	-0.1601620205532836	2241216618402098e-34	0.5153635658333908
1.145	-63.15756565432854	-0.6699111786619004	-0.16015787967820416	2343108204130696e-34	0.5155809680098076
1.15	-63.157467485716154	-0.6694996138070601	-0.1601540749652409	2317025086851386e-34	0.5157977132481479
