# L= 10  beta= [1.0]  t_max= 20.0  steps= 2000
t 	  D= [20, 50, 100]
0.01	-10.774401691280534	-10.7744016912807	-10.774401691280719
0.1	-10.774462106162433	-10.77446210616259	-10.774462106162618
0.2	-10.774653142893579	-10.774653142893728	-10.774653142893762
0.3	-10.775237422530374	-10.775237422530534	-10.775237422530552
0.4	-10.776849174116162	-10.776849174116323	-10.776849174116341
0.5	-10.780891243415873	-10.780891243416034	-10.780891243416043
0.6	-10.790249445517848	-10.790249445517997	-10.790249445518022
0.7	-10.810430674758688	-10.810430674758857	-10.810430674758875
0.8	-10.851106648604677	-10.851106648604853	-10.851106648604873
0.9	-10.927817919365488	-10.927817919365664	-10.927817919365678
1	-11.063184014535983	-11.063184014536333	-11.063184014536347
1.1	-11.286590866645417	-11.286590866646929	-11.286590866646936
1.2	-11.631197082763661	-11.631197082752863	-11.631197082752873
1.3	-12.127435715663577	-12.127435715392503	-12.127435715392497
1.4	-12.792961583402573	-12.792961580646907	-12.792961580646903
1.5	-13.619950168947975	-13.619950149368364	-13.61995014936833
1.6	-14.56200540213261	-14.562005292923631	-14.562005292923516
1.7	-15.525770851195364	-15.525770357040944	-15.525770357040159
1.8	-16.376341542614	-16.37633974244882	-16.376339742443555
1.9	-16.965065983272098	-16.96506094452333	-16.965060944492375
2	-17.17561409298548	-17.175604626607377	-17.175604626487893
2.1	-16.965623719348837	-16.965618830769298	-16.96561883056399
2.2	-16.379314703380295	-16.37935539735898	-16.37935539858256
2.3	-15.52742305089002	-15.527607184754666	-15.527607199792058
2.4	-14.550504849418884	-14.550990771743848	-14.55099085771306
2.5	-13.582712418027196	-13.583691904514136	-13.583692220994886
2.6	-12.725469588489474	-12.72713203333324	-12.727132898884745
2.7	-12.035093346001235	-12.037601134403136	-12.03760308042483
2.8	-11.524556822832977	-11.52802276077597	-11.528026540778873
2.9	-11.175413984487784	-11.179868533835975	-11.179874673805797
3	-10.953320325410031	-10.958682712494209	-10.958691280436232
3.1	-10.821270761570347	-10.827349288789085	-10.827359810312325
3.2	-10.747630248577238	-10.754157208979679	-10.754168702620715
3.3	-10.709055819164078	-10.715759529423435	-10.71577060290434
3.4	-10.690113798984783	-10.696779712571558	-10.696788656680361
3.5	-10.681468764354797	-10.687965505935239	-10.68797029429185
3.6	-10.677892959407256	-10.684163230803353	-10.684161351346578
3.7	-10.676670021699442	-10.682695288104696	-10.682683541603733
3.8	-10.676478255502165	-10.682249625366802	-10.682224302477582
3.9	-10.67670583122143	-10.682211789753362	-10.682169542069769
4	-10.677085274580232	-10.682300272521093	-10.68223913502017
4.1	-10.677518355659238	-10.682386523108855	-10.68230540268745
4.2	-10.677986129010284	-10.682421044260481	-10.682317949491694
4.3	-10.678496657592088	-10.682395673737451	-10.682267135723126
4.4	-10.679063487338622	-10.682326836745785	-10.682169202979445
4.5	-10.67969117102601	-10.68224689191304	-10.682055447798865
4.6	-10.680367139857976	-10.682194180250077	-10.681959734842794
4.7	-10.681065595111704	-10.682209319627052	-10.681910002549495
4.8	-10.681755703875247	-10.682318594505409	-10.681920085928965
4.9	-10.682411116092805	-10.682525296554145	-10.681986306930444
5	-10.683014829496006	-10.682810100795539	-10.682088659421032
5.1	-10.68355799193448	-10.683136136625551	-10.682197471794623
5.2	-10.684035476366368	-10.683464256959384	-10.682283276605027
5.3	-10.684442083797768	-10.683765282691565	-10.682327472852469
5.4	-10.684772119724553	-10.684021494549185	-10.682329602407746
5.5	-10.685025365226734	-10.684234203173316	-10.682305149506933
5.6	-10.685219156553169	-10.684410495384284	-10.682279580940945
5.7	-10.685396944009637	-10.684557806415441	-10.682281068783213
5.8	-10.68562288697558	-10.684683227795851	-10.682331383258939
5.9	-10.685963795173185	-10.684812714237754	-10.682439012927977
6	-10.686468391329651	-10.684994948002169	-10.68259674634881
6.1	-10.687152423656686	-10.685256616422452	-10.682784440722456
6.2	-10.687993427951735	-10.685594251658435	-10.682976027094682
6.3	-10.688937750916955	-10.68599018250457	-10.683147958837646
6.4	-10.68991545767447	-10.686423372203928	-10.683282539995984
6.5	-10.690848279832586	-10.686872025669777	-10.683370418505037
6.6	-10.691649841374312	-10.687308468855798	-10.683412849388793
6.7	-10.692246259613793	-10.687698917683523	-10.683421577177429
6.8	-10.69261626693449	-10.688013134154724	-10.683415612902149
6.9	-10.692807407980284	-10.688238469670116	-10.683415801988499
7	-10.692916127460697	-10.688384387837926	-10.683439012225842
7.1	-10.69306032148535	-10.688475418279861	-10.68349348723
7.2	-10.693356909738933	-10.688541463060128	-10.683577459986681
7.3	-10.693894242875208	-10.688611982518351	-10.683682693479458
7.4	-10.694696210607923	-10.688711362005469	-10.683797945108049
7.5	-10.695694874674736	-10.688850979043885	-10.683911714979253
7.6	-10.696757077523626	-10.689025712178864	-10.684015389917551
7.7	-10.697745314007603	-10.689219548274755	-10.684104886906068
7.8	-10.698558286184971	-10.689415633906352	-10.684179806725716
7.9	-10.699154823233922	-10.689602491566301	-10.684241136623424
8	-10.699559059205955	-10.689776223790789	-10.684290447089614
8.1	-10.699843034454139	-10.68994027760327	-10.684330174143126
8.2	-10.700096023091026	-10.690101790764869	-10.684361590187246
8.3	-10.700390728276835	-10.69026578102511	-10.68438337902618
8.4	-10.700760015750062	-10.690429486389643	-10.684392546559367
8.5	-10.7012003063586	-10.690580081210063	-10.684386250612715
8.6	-10.701692720747628	-10.69069850680998	-10.68436375476575
8.7	-10.702217261570071	-10.690768313522815	-10.68432791505662
8.8	-10.702757805825796	-10.69078464846988	-10.684285859935734
